[INFO] 2025-10-02 09:10:06,511 django.utils.autoreload Watching for file changes with StatReloader
[INFO] 2025-10-02 09:15:07,509 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:07,528 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:07,529 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:07,991 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:08,023 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:08,025 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:08,035 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:08,074 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:08,075 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:09,502 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:09,550 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:09,553 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:10,104 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:10,142 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:10,143 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:10,152 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:10,183 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:10,184 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:10,232 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:10,264 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:10,265 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:10,939 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:11,599 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:11,602 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:11,878 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:11,967 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:11,972 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:12,658 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:12,699 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:12,701 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:12,739 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:12,780 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:12,781 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:12,914 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:13,019 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:13,021 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:14,220 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:14,246 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:14,247 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:14,803 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:14,831 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:14,833 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:14,838 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:14,866 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:14,867 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:14,913 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:14,937 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:14,938 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:15,490 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:15,536 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:15,539 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:15,554 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:15,598 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:15,599 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:15,649 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:15,695 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:15,697 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:15,967 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:16,100 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:16,101 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:16,184 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:16,229 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:16,230 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:17,377 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:17,433 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:17,434 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:17,499 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:17,531 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:17,533 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:19,330 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:19,426 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:19,471 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:21,790 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:21,824 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:21,825 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:21,854 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:21,892 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:21,893 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:21,939 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:21,961 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:21,964 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:22,691 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:22,754 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:22,757 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:23,258 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:23,277 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:23,278 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:23,282 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:23,300 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:23,301 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:23,345 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:23,362 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:23,362 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:23,822 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:23,856 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:23,857 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:24,194 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:24,315 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:24,326 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:24,333 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:24,387 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:24,389 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:24,912 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:24,958 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:24,959 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:25,860 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:25,945 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:25,947 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:26,126 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:26,180 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:26,181 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:30,448 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:30,476 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:30,477 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:30,484 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:30,513 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:30,514 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:30,558 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:30,578 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:30,579 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:31,159 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:31,240 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:31,241 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:31,737 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:31,962 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:32,049 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:32,335 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:32,536 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:32,539 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:32,574 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:32,628 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:32,631 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:36,635 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:36,703 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:36,705 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:36,727 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:36,753 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:36,754 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:36,802 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:36,826 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:36,827 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:37,411 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:37,434 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:37,435 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:37,441 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:37,476 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:37,479 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:37,525 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:37,554 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:37,555 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:40,967 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:41,129 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:41,133 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:41,140 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:41,312 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:41,315 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:41,377 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:41,435 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:41,444 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:41,773 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:41,832 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:41,835 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:42,435 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:42,470 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:42,472 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:42,500 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:42,530 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:42,532 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:42,577 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:42,599 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:42,600 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:43,108 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:43,151 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:43,152 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:43,161 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:43,189 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:43,190 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:43,235 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:43,261 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:43,262 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:44,063 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:44,090 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:44,091 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:44,097 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:44,118 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:44,119 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:44,666 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:44,692 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:44,693 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:44,697 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:44,716 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:44,717 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:44,761 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:44,783 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:44,784 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:45,188 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:45,219 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:45,236 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:45,255 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:45,282 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:45,284 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:45,327 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:45,342 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:45,343 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:45,810 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:45,857 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:45,858 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:45,884 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:45,908 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:45,910 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:45,953 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:45,968 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:45,969 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:46,408 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:46,438 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:46,440 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:46,461 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:46,491 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:46,491 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:46,534 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:46,548 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:46,549 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:47,042 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:47,068 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:47,071 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:47,082 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:47,115 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:47,116 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:47,160 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:47,186 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:47,187 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:47,667 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:47,703 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:47,706 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:47,711 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:47,742 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:47,743 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:47,788 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:47,812 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:47,813 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:49,764 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:49,840 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:49,851 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:49,927 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:49,962 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:49,965 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:49,975 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:50,005 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:50,006 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:50,519 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:50,553 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:50,555 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:51,100 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:51,133 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:51,135 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:51,140 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:51,160 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:51,162 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:51,208 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:51,230 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:51,231 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:51,669 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:51,738 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:51,739 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:51,786 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:51,812 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:51,813 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:51,857 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:51,880 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:51,881 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:52,495 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:52,527 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:52,533 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:52,548 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:52,586 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:52,588 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:52,633 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:52,655 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:52,656 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:53,088 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:53,115 frontend_ops Response status: 200
[INFO] 2025-10-02 09:15:53,118 django.server "GET /dj-rest-auth/user/ HTTP/1.1" 200 88
[INFO] 2025-10-02 09:15:53,124 frontend_ops Front request by Anonymous | GET /dj-rest-auth/user/ | Data: {}
[INFO] 2025-10-02 09:15:53,147 frontend_ops Response status: 200
